doi,subject_scheme,subject_name
10.1093/ntr/ntr197,era,Clinical Sciences
10.1093/ntr/ntr197,era,Marketing
10.1136/heart.83.5.505,altmetric,cardiology
10.1136/heart.83.5.505,scopus,Medicine
10.1136/heart.83.5.505,scopus,Health Sciences
10.1136/heart.83.5.505,era,Cardiovascular Medicine And Haematology
10.3399/bjgp12x652508,altmetric,primaryhealthcare
10.3399/bjgp12x652508,scopus,Medicine
10.3399/bjgp12x652508,scopus,Health Sciences
10.3399/bjgp12x652508,era,Public Health And Health Services
10.1016/j.envsci.2011.12.006,scopus,Social Sciences
10.1016/j.envsci.2011.12.006,scopus,Environmental Science
10.1016/j.envsci.2011.12.006,scopus,Physical Sciences
10.1016/j.envsci.2011.12.006,era,Environmental Sciences
10.1016/j.envsci.2011.12.006,era,Studies In Human Society
10.1016/j.envsci.2011.12.006,era,Agricultural And Veterinary Sciences
10.1016/j.gloenvcha.2012.05.002,scopus,Social Sciences
10.1016/j.gloenvcha.2012.05.002,scopus,Environmental Science
10.1016/j.gloenvcha.2012.05.002,scopus,Physical Sciences
10.1016/j.gloenvcha.2012.05.002,era,Multidisciplinary
10.1111/j.1475-5890.2013.12003.x,scopus,Social Sciences
10.1111/j.1475-5890.2013.12003.x,scopus,"Business, Management and Accounting"
10.1111/j.1475-5890.2013.12003.x,scopus,"Economics, Econometrics and Finance"
10.1111/j.1475-5890.2013.12003.x,era,Applied Economics
10.1136/adc.87.6.457,altmetric,pediatrics
10.1136/adc.87.6.457,scopus,Medicine
10.1136/adc.87.6.457,scopus,Health Sciences
10.1136/adc.87.6.457,era,Clinical Sciences
10.1136/adc.87.6.457,era,Paediatrics And Reproductive Medicine
10.1136/adc.87.6.457,era,Public Health And Health Services
10.1093/icc/dtt020,scopus,Social Sciences
10.1093/icc/dtt020,scopus,"Economics, Econometrics and Finance"
10.1093/icc/dtt020,era,Business And Management
10.1093/icc/dtt020,era,Applied Economics
10.1016/j.jfineco.2012.04.006,scopus,Social Sciences
10.1016/j.jfineco.2012.04.006,scopus,"Business, Management and Accounting"
10.1016/j.jfineco.2012.04.006,scopus,"Economics, Econometrics and Finance"
10.1016/j.jfineco.2012.04.006,era,"Banking, Finance And Investment"
10.1093/mnras/stt016,scopus,Earth and Planetary Sciences
10.1093/mnras/stt016,scopus,Physics and Astronomy
10.1093/mnras/stt016,scopus,Physical Sciences
10.1093/mnras/stt016,era,Astronomical And Space Sciences
10.1016/j.jvolgeores.2016.01.017,scopus,Earth and Planetary Sciences
10.1016/j.jvolgeores.2016.01.017,scopus,Physical Sciences
10.1016/j.jvolgeores.2016.01.017,era,Geochemistry
10.1016/j.jvolgeores.2016.01.017,era,Geology
10.1016/j.jvolgeores.2016.01.017,era,Geophysics
10.1111/irv.12364,scopus,Medicine
10.1111/irv.12364,scopus,Health Sciences
10.1111/irv.12364,era,Clinical Sciences
10.1111/irv.12364,era,Public Health And Health Services
10.1029/1999gl900439,scopus,Earth and Planetary Sciences
10.1029/1999gl900439,scopus,Physical Sciences
10.1029/1999gl900439,era,Multidisciplinary
10.1080/02673037.2013.783202,scopus,Social Sciences
10.1080/02673037.2013.783202,scopus,Environmental Science
10.1080/02673037.2013.783202,scopus,Physical Sciences
10.1080/02673037.2013.783202,era,Urban And Regional Planning
10.1080/02673037.2013.783202,era,Applied Economics
10.1080/02673037.2013.783202,era,Human Geography
10.1183/09031936.00161911,altmetric,pulmonarymedicine
10.1183/09031936.00161911,scopus,Medicine
10.1183/09031936.00161911,scopus,Health Sciences
10.1183/09031936.00161911,era,Medical And Health Sciences
10.1016/s0092-8674(00)80207-x,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/s0092-8674(00)80207-x,scopus,Life Sciences
10.1016/s0092-8674(00)80207-x,era,Biological Sciences
10.1016/s0092-8674(00)80207-x,era,Medical And Health Sciences
10.1093/hmg/11.12.1399,altmetric,molecularbiology
10.1093/hmg/11.12.1399,altmetric,geneticsmedical
10.1093/hmg/11.12.1399,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/hmg/11.12.1399,scopus,Health Sciences
10.1093/hmg/11.12.1399,scopus,Life Sciences
10.1093/hmg/11.12.1399,scopus,Medicine
10.1093/hmg/11.12.1399,era,Biological Sciences
10.1093/hmg/11.12.1399,era,Medical And Health Sciences
10.1093/hmg/10.10.1093,altmetric,molecularbiology
10.1093/hmg/10.10.1093,altmetric,geneticsmedical
10.1093/hmg/10.10.1093,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/hmg/10.10.1093,scopus,Health Sciences
10.1093/hmg/10.10.1093,scopus,Life Sciences
10.1093/hmg/10.10.1093,scopus,Medicine
10.1093/hmg/10.10.1093,era,Biological Sciences
10.1093/hmg/10.10.1093,era,Medical And Health Sciences
10.1086/344210,altmetric,geneticsmedical
10.1086/344210,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1086/344210,scopus,Health Sciences
10.1086/344210,scopus,Life Sciences
10.1086/344210,scopus,Medicine
10.1086/344210,era,Biological Sciences
10.1086/344210,era,Medical And Health Sciences
10.1194/jlr.m600371-jlr200,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1194/jlr.m600371-jlr200,scopus,Life Sciences
10.1194/jlr.m600371-jlr200,era,Biochemistry And Cell Biology
10.1194/jlr.m600371-jlr200,era,Medical Biochemistry And Metabolomics
10.1126/science.287.5457.1466,altmetric,science
10.1126/science.287.5457.1466,scopus,General
10.1016/s0140-6736(98)10137-x,altmetric,medicine
10.1016/s0140-6736(98)10137-x,scopus,Medicine
10.1016/s0140-6736(98)10137-x,scopus,Health Sciences
10.1016/s0140-6736(98)10137-x,era,Medical And Health Sciences
10.1136/bmj.327.7410.313,altmetric,medicine
10.1136/bmj.327.7410.313,scopus,Medicine
10.1136/bmj.327.7410.313,scopus,Health Sciences
10.1136/bmj.327.7410.313,era,Public Health And Health Services
10.1016/s1097-2765(00)80035-0,altmetric,molecularbiology
10.1016/s1097-2765(00)80035-0,altmetric,cellbiology
10.1016/s1097-2765(00)80035-0,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/s1097-2765(00)80035-0,scopus,Life Sciences
10.1016/s1097-2765(00)80035-0,era,Biological Sciences
10.1016/s1097-2765(00)80035-0,era,Medical And Health Sciences
10.1016/0140-6736(91)91975-z,altmetric,medicine
10.1016/0140-6736(91)91975-z,scopus,Medicine
10.1016/0140-6736(91)91975-z,scopus,Health Sciences
10.1016/0140-6736(91)91975-z,era,Medical And Health Sciences
10.1101/gr.207102,altmetric,genetics
10.1101/gr.207102,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1101/gr.207102,scopus,Health Sciences
10.1101/gr.207102,scopus,Life Sciences
10.1101/gr.207102,scopus,Medicine
10.1101/gr.207102,era,Biological Sciences
10.1101/gr.207102,era,Medical And Health Sciences
10.1126/science.276.5318.1555,altmetric,science
10.1126/science.276.5318.1555,scopus,General
10.1111/chso.12024,scopus,Social Sciences
10.1111/chso.12024,era,Social Work
10.1111/chso.12024,era,Policy And Administration
10.1111/chso.12024,era,Sociology
10.1136/jech-2012-202021,altmetric,epidemiology
10.1136/jech-2012-202021,altmetric,healthservices
10.1136/jech-2012-202021,altmetric,publichealth
10.1136/jech-2012-202021,scopus,Medicine
10.1136/jech-2012-202021,scopus,Health Sciences
10.1136/jech-2012-202021,era,Public Health And Health Services
10.1136/jech-2012-202021,era,Human Geography
10.1111/bpa.12171,altmetric,pathology
10.1111/bpa.12171,altmetric,brain
10.1111/bpa.12171,scopus,Health Sciences
10.1111/bpa.12171,scopus,Life Sciences
10.1111/bpa.12171,scopus,Medicine
10.1111/bpa.12171,scopus,Neuroscience
10.1111/bpa.12171,era,Clinical Sciences
10.1111/bpa.12171,era,Neurosciences
10.1257/aer.102.2.941,altmetric,healthservices
10.1257/aer.102.2.941,scopus,Social Sciences
10.1257/aer.102.2.941,scopus,"Economics, Econometrics and Finance"
10.1257/aer.102.2.941,era,Economics
10.1257/aer.102.2.941,era,"Commerce, Management, Tourism And Services"
10.1093/ije/dyt198,altmetric,epidemiology
10.1093/ije/dyt198,scopus,Medicine
10.1093/ije/dyt198,scopus,Health Sciences
10.1093/ije/dyt198,era,Statistics
10.1093/ije/dyt198,era,Public Health And Health Services
10.1093/jeg/lbt003,scopus,Social Sciences
10.1093/jeg/lbt003,scopus,"Economics, Econometrics and Finance"
10.1093/jeg/lbt003,era,Other Economics
10.1093/jeg/lbt003,era,Human Geography
10.1007/s10640-013-9634-2,scopus,Environmental Science
10.1007/s10640-013-9634-2,scopus,Physical Sciences
10.1007/s10640-013-9634-2,scopus,Engineering
10.1007/s10640-013-9634-2,springer,Economic Policy
10.1007/s10640-013-9634-2,springer,Economics / Management Science
10.1007/s10640-013-9634-2,springer,"Economics/Management Science, general"
10.1007/s10640-013-9634-2,springer,Environmental Economics
10.1007/s10640-013-9634-2,springer,Environmental Law/Policy/Ecojustice
10.1007/s10640-013-9634-2,springer,Environmental Management
10.1007/s10640-013-9634-2,era,Environmental Science And Management
10.1007/s10640-013-9634-2,era,Applied Economics
10.1007/s00038-012-0337-1,altmetric,publichealth
10.1007/s00038-012-0337-1,scopus,Medicine
10.1007/s00038-012-0337-1,scopus,Social Sciences
10.1007/s00038-012-0337-1,scopus,Health Sciences
10.1007/s00038-012-0337-1,era,Public Health And Health Services
10.4436/jass.92006,altmetric,anthropology
10.4436/jass.92006,scopus,Social Sciences
10.1158/1055-9965.epi-14-0636,altmetric,neoplasms
10.1158/1055-9965.epi-14-0636,altmetric,epidemiology
10.1158/1055-9965.epi-14-0636,altmetric,biochemistry
10.1158/1055-9965.epi-14-0636,scopus,Medicine
10.1158/1055-9965.epi-14-0636,scopus,Health Sciences
10.1158/1055-9965.epi-14-0636,era,Medical And Health Sciences
10.1053/j.gastro.2012.12.005,altmetric,gastroenterology
10.1053/j.gastro.2012.12.005,scopus,Medicine
10.1053/j.gastro.2012.12.005,scopus,Health Sciences
10.1053/j.gastro.2012.12.005,era,Clinical Sciences
10.1053/j.gastro.2012.12.005,era,Paediatrics And Reproductive Medicine
10.1053/j.gastro.2012.12.005,era,Neurosciences
10.1111/j.1464-5491.2012.03759.x,altmetric,endocrinology
10.1111/j.1464-5491.2012.03759.x,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1111/j.1464-5491.2012.03759.x,scopus,Health Sciences
10.1111/j.1464-5491.2012.03759.x,scopus,Life Sciences
10.1111/j.1464-5491.2012.03759.x,scopus,Medicine
10.1111/j.1464-5491.2012.03759.x,era,Clinical Sciences
10.1097/tp.0b013e31823f7f47,scopus,Medicine
10.1097/tp.0b013e31823f7f47,scopus,Health Sciences
10.1097/tp.0b013e31823f7f47,era,Medical And Health Sciences
10.1038/nrneurol.2013.129,altmetric,neurology
10.1038/nrneurol.2013.129,scopus,Medicine
10.1038/nrneurol.2013.129,scopus,Health Sciences
10.1038/nrneurol.2013.129,era,Clinical Sciences
10.1038/nrneurol.2013.129,era,Neurosciences
10.1038/nrneurol.2013.129,era,Ophthalmology And Optometry
10.1002/art.34583,altmetric,rheumatology
10.1002/art.34583,scopus,Health Sciences
10.1002/art.34583,scopus,Life Sciences
10.1002/art.34583,scopus,Medicine
10.1002/art.34583,scopus,Immunology and Microbiology
10.1002/bjs.8707,altmetric,generalsurgery
10.1002/bjs.8707,scopus,Medicine
10.1002/bjs.8707,scopus,Health Sciences
10.1093/alcalc/agr159,altmetric,substancerelateddisorders
10.1093/alcalc/agr159,scopus,Health Sciences
10.1093/alcalc/agr159,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1093/alcalc/agr159,scopus,Life Sciences
10.1093/alcalc/agr159,scopus,Medicine
10.1093/alcalc/agr159,era,Public Health And Health Services
10.1093/alcalc/agr159,era,Psychology
10.1093/alcalc/agr159,era,Neurosciences
10.1136/vr.103820,scopus,Veterinary
10.1136/vr.103820,scopus,Health Sciences
10.1136/vr.103820,era,Veterinary Sciences
10.1016/j.jeconom.2013.02.001,scopus,Arts and Humanities
10.1016/j.jeconom.2013.02.001,scopus,Physical Sciences
10.1016/j.jeconom.2013.02.001,scopus,"Economics, Econometrics and Finance"
10.1016/j.jeconom.2013.02.001,scopus,Social Sciences
10.1016/j.jeconom.2013.02.001,scopus,Mathematics
10.1016/j.jeconom.2013.02.001,era,Econometrics
10.1016/j.epsl.2016.01.018,scopus,Earth and Planetary Sciences
10.1016/j.epsl.2016.01.018,scopus,Physical Sciences
10.1016/j.epsl.2016.01.018,era,Physical Sciences
10.1016/j.epsl.2016.01.018,era,Earth Sciences
10.1002/jae.2438,scopus,Social Sciences
10.1002/jae.2438,scopus,"Economics, Econometrics and Finance"
10.1002/jae.2438,era,Applied Economics
10.1002/jae.2438,era,Econometrics
10.1257/aer.20131365,altmetric,healthservices
10.1257/aer.20131365,scopus,Social Sciences
10.1257/aer.20131365,scopus,"Economics, Econometrics and Finance"
10.1257/aer.20131365,era,Economics
10.1257/aer.20131365,era,"Commerce, Management, Tourism And Services"
10.1186/s13063-015-1017-2,altmetric,medicine
10.1186/s13063-015-1017-2,scopus,Medicine
10.1186/s13063-015-1017-2,scopus,Health Sciences
10.1186/s13063-015-1017-2,springer,Biomedicine general
10.1186/s13063-015-1017-2,springer,Medicine & Public Health
10.1186/s13063-015-1017-2,springer,"Medicine/Public Health, general"
10.1186/s13063-015-1017-2,springer,"Statistics for Life Sciences, Medicine, Health Sciences"
10.1186/s13063-015-1017-2,era,Cardiovascular Medicine And Haematology
10.1186/s13063-015-1017-2,era,Clinical Sciences
10.1002/oby.20997,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1002/oby.20997,scopus,Health Sciences
10.1002/oby.20997,scopus,Nursing
10.1002/oby.20997,scopus,Life Sciences
10.1002/oby.20997,scopus,Medicine
10.1002/oby.20997,era,Multidisciplinary
10.1002/gps.4061,altmetric,geriatrics
10.1002/gps.4061,altmetric,psychiatry
10.1002/gps.4061,scopus,Medicine
10.1002/gps.4061,scopus,Health Sciences
10.1002/gps.4061,era,Clinical Sciences
10.1002/gps.4061,era,Psychology
10.1002/gps.4061,era,Cognitive Science
10.1002/jbmr.1476,altmetric,metabolism
10.1002/jbmr.1476,altmetric,orthopedics
10.1002/jbmr.1476,scopus,Medicine
10.1002/jbmr.1476,scopus,Health Sciences
10.1002/jbmr.1476,era,Medical And Health Sciences
10.1002/jbmr.1476,era,Biological Sciences
10.1002/jbmr.1476,era,Engineering
10.1093/hmg/ddu172,altmetric,molecularbiology
10.1093/hmg/ddu172,altmetric,geneticsmedical
10.1093/hmg/ddu172,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/hmg/ddu172,scopus,Health Sciences
10.1093/hmg/ddu172,scopus,Life Sciences
10.1093/hmg/ddu172,scopus,Medicine
10.1093/hmg/ddu172,era,Biological Sciences
10.1093/hmg/ddu172,era,Medical And Health Sciences
10.1111/1365-2656.12153,altmetric,environmentalhealth
10.1111/1365-2656.12153,scopus,Agricultural and Biological Sciences
10.1111/1365-2656.12153,scopus,Life Sciences
10.1111/1365-2656.12153,era,Environmental Sciences
10.1111/1365-2656.12153,era,Biological Sciences
10.1111/1365-2656.12153,era,Agricultural And Veterinary Sciences
10.1111/1468-2346.12033,scopus,Social Sciences
10.1111/1468-2346.12033,era,Policy And Administration
10.1111/1468-2346.12033,era,Political Science
10.1016/j.atmosenv.2012.11.060,scopus,Environmental Science
10.1016/j.atmosenv.2012.11.060,scopus,Earth and Planetary Sciences
10.1016/j.atmosenv.2012.11.060,scopus,Physical Sciences
10.1016/j.atmosenv.2012.11.060,era,Environmental Engineering
10.1016/j.atmosenv.2012.11.060,era,Atmospheric Sciences
10.1093/cje/bes017,scopus,Social Sciences
10.1093/cje/bes017,scopus,"Economics, Econometrics and Finance"
10.1093/cje/bes017,era,Economic Theory
10.1093/cje/bes017,era,Applied Economics
10.1093/cje/bes017,era,Other Economics
10.1158/1078-0432.ccr-11-3114,altmetric,neoplasms
10.1158/1078-0432.ccr-11-3114,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1158/1078-0432.ccr-11-3114,scopus,Health Sciences
10.1158/1078-0432.ccr-11-3114,scopus,Life Sciences
10.1158/1078-0432.ccr-11-3114,scopus,Medicine
10.1158/1078-0432.ccr-11-3114,era,Oncology And Carcinogenesis
10.1111/j.1475-5661.2011.00468.x,scopus,Social Sciences
10.1111/j.1475-5661.2011.00468.x,scopus,Earth and Planetary Sciences
10.1111/j.1475-5661.2011.00468.x,scopus,Physical Sciences
10.1111/j.1475-5661.2011.00468.x,era,Physical Geography And Environmental Geoscience
10.1111/j.1475-5661.2011.00468.x,era,Human Geography
10.1111/j.1475-5661.2011.00468.x,era,Urban And Regional Planning
10.1371/journal.pone.0032682,altmetric,medicine
10.1371/journal.pone.0032682,altmetric,science
10.1371/journal.pone.0032682,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0032682,scopus,Health Sciences
10.1371/journal.pone.0032682,scopus,Life Sciences
10.1371/journal.pone.0032682,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0032682,scopus,Medicine
10.1371/journal.pone.0032682,era,Multidisciplinary
10.1371/journal.pone.0103988,altmetric,medicine
10.1371/journal.pone.0103988,altmetric,science
10.1371/journal.pone.0103988,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0103988,scopus,Health Sciences
10.1371/journal.pone.0103988,scopus,Life Sciences
10.1371/journal.pone.0103988,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0103988,scopus,Medicine
10.1371/journal.pone.0103988,era,Multidisciplinary
10.1136/annrheumdis-2012-201777,altmetric,rheumatology
10.1136/annrheumdis-2012-201777,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1136/annrheumdis-2012-201777,scopus,Health Sciences
10.1136/annrheumdis-2012-201777,scopus,Life Sciences
10.1136/annrheumdis-2012-201777,scopus,Medicine
10.1136/annrheumdis-2012-201777,scopus,Immunology and Microbiology
10.1136/annrheumdis-2012-201777,era,Clinical Sciences
10.1136/annrheumdis-2012-201777,era,Immunology
10.1136/annrheumdis-2012-201777,era,Public Health And Health Services
10.1093/occmed/kqt002,altmetric,occupationalmedicine
10.1093/occmed/kqt002,era,Public Health And Health Services
10.1021/es301093a,altmetric,environmentalhealth
10.1021/es301093a,scopus,Environmental Science
10.1021/es301093a,scopus,Physical Sciences
10.1021/es301093a,scopus,Chemistry
10.1021/es301093a,era,Multidisciplinary
10.1128/jcm.01991-15,altmetric,microbiology
10.1128/jcm.01991-15,scopus,Medicine
10.1128/jcm.01991-15,scopus,Health Sciences
10.1128/jcm.01991-15,era,Biological Sciences
10.1128/jcm.01991-15,era,Agricultural And Veterinary Sciences
10.1128/jcm.01991-15,era,Medical And Health Sciences
10.1080/21645515.2015.1088616,altmetric,allergyandimmunology
10.1093/hmg/ddu363,altmetric,molecularbiology
10.1093/hmg/ddu363,altmetric,geneticsmedical
10.1093/hmg/ddu363,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/hmg/ddu363,scopus,Health Sciences
10.1093/hmg/ddu363,scopus,Life Sciences
10.1093/hmg/ddu363,scopus,Medicine
10.1093/hmg/ddu363,era,Biological Sciences
10.1093/hmg/ddu363,era,Medical And Health Sciences
10.1016/j.respol.2013.07.004,scopus,"Business, Management and Accounting"
10.1016/j.respol.2013.07.004,scopus,Physical Sciences
10.1016/j.respol.2013.07.004,scopus,Social Sciences
10.1016/j.respol.2013.07.004,scopus,Engineering
10.1016/j.respol.2013.07.004,scopus,Decision Sciences
10.1016/j.respol.2013.07.004,era,Business And Management
10.1016/j.vaccine.2013.11.059,scopus,Veterinary
10.1016/j.vaccine.2013.11.059,scopus,"Biochemistry, Genetics and Molecular Biology"
